ts,open,high,low,close,volume
2026-05-18 00:00:00,237.64,237.64,237.64,237.64,0.00000
2026-05-19 00:00:00,237.64,237.64,237.64,237.64,0.00000
2026-05-20 00:00:00,583.80,619.43,583.80,619.43,5.00000
2026-05-21 00:00:00,619.43,619.43,619.43,619.43,0.00000
2026-05-22 00:00:00,619.43,619.43,619.43,619.43,0.00000
2026-05-23 00:00:00,619.44,619.44,619.43,619.43,4.54288
2026-05-24 00:00:00,619.43,619.43,619.43,619.43,0.00000
2026-05-25 00:00:00,619.43,619.43,619.43,619.43,0.00000
2026-05-26 00:00:00,619.43,619.43,619.43,619.43,0.00000
2026-05-27 00:00:00,583.92,583.92,583.90,583.90,3.47746
2026-05-28 00:00:00,583.90,583.90,583.90,583.90,0.00000
2026-05-29 00:00:00,583.90,583.90,583.90,583.90,0.00000
2026-05-30 00:00:00,518.83,519.09,518.83,519.09,6.00000
2026-05-31 00:00:00,519.09,519.09,519.09,519.09,0.00000
2026-06-01 00:00:00,519.09,519.09,519.09,519.09,0.00000
2026-06-02 00:00:00,532.76,622.24,532.76,602.70,287.17643
2026-06-03 00:00:00,612.44,643.60,575.53,629.98,1251.19841
2026-06-04 00:00:00,640.52,644.36,433.76,459.51,1279.16470
2026-06-05 00:00:00,456.33,457.74,251.00,389.97,5983.32756
2026-06-06 00:00:00,390.03,400.60,339.86,362.22,3754.64537
2026-06-07 00:00:00,366.99,447.17,363.49,440.54,3357.04116
2026-06-08 00:00:00,438.41,472.84,419.17,456.98,707.74551
2026-06-09 00:00:00,458.90,506.31,397.59,429.03,254.26990
2026-06-10 00:00:00,430.29,442.29,415.71,421.68,22.62854
2026-06-11 00:00:00,422.04,442.93,405.39,427.93,302.52463
2026-06-12 00:00:00,428.89,440.14,406.01,411.44,774.81205
2026-06-13 00:00:00,411.37,428.85,407.03,418.65,545.66303
2026-06-14 00:00:00,419.55,475.70,416.59,472.09,419.25667
2026-06-15 00:00:00,472.50,540.52,466.68,518.09,760.74050
2026-06-16 00:00:00,516.80,532.65,485.04,505.99,242.69033
2026-06-17 00:00:00,504.25,515.23,454.27,454.27,468.45130
2026-06-18 00:00:00,483.00,483.00,433.00,455.26,149.00494
2026-06-19 00:00:00,453.15,476.11,433.00,476.11,128.95176
2026-06-20 00:00:00,476.25,485.60,446.88,472.84,40.54368
2026-06-21 00:00:00,470.15,471.53,433.19,433.85,562.59565
2026-06-22 00:00:00,435.94,456.10,434.76,442.26,179.20972
2026-06-23 00:00:00,440.52,446.15,406.42,415.53,290.96246
2026-06-24 00:00:00,416.21,421.69,372.20,416.44,323.48323
2026-06-25 00:00:00,415.32,416.41,364.40,412.26,64.31785
2026-06-26 00:00:00,401.55,424.92,385.50,417.96,298.40950
2026-06-27 00:00:00,419.57,420.91,374.85,395.61,153.39393
2026-06-28 00:00:00,394.96,400.39,367.83,377.16,446.03938
2026-06-29 00:00:00,374.67,415.60,365.35,406.57,203.33381
2026-06-30 00:00:00,406.65,406.65,378.78,399.58,105.20456
2026-07-01 00:00:00,398.60,422.90,389.59,415.46,247.82301
2026-07-02 00:00:00,415.64,452.37,409.52,434.13,185.03647
2026-07-03 00:00:00,432.87,467.90,425.25,460.25,142.57354
2026-07-04 00:00:00,459.93,472.58,456.50,464.45,223.76849
2026-07-05 00:00:00,461.90,465.98,451.07,463.91,77.43347
2026-07-06 00:00:00,461.91,464.51,434.00,455.21,122.37956
2026-07-07 00:00:00,454.15,512.22,444.14,482.33,1324.24049
2026-07-08 00:00:00,483.55,489.06,451.63,465.36,490.62267
2026-07-09 00:00:00,464.15,498.34,456.02,481.56,935.80476
2026-07-10 00:00:00,480.71,550.93,477.55,550.93,487.85768
2026-07-11 00:00:00,512.00,512.00,445.36,445.36,4.65631
2026-07-12 00:00:00,558.15,558.15,558.15,558.15,0.30000
2026-07-13 00:00:00,503.71,515.94,466.56,494.86,210.46293
2026-07-14 00:00:00,488.65,568.77,469.39,565.49,520.80995
2026-07-15 00:00:00,560.32,585.62,550.58,570.36,617.29103
2026-07-16 00:00:00,569.55,571.02,524.90,525.27,537.02549
2026-07-17 00:00:00,525.88,555.45,524.84,546.79,434.60074
2026-07-18 00:00:00,545.37,563.51,520.63,558.08,510.24139
2026-07-19 00:00:00,558.23,564.22,543.38,545.60,339.56293
2026-07-20 00:00:00,545.25,575.32,510.45,543.26,340.01855
2026-07-21 00:00:00,541.20,553.68,527.62,532.65,257.10630
2026-07-22 00:00:00,533.86,537.68,485.00,514.13,322.04279
2026-07-23 00:00:00,516.76,520.21,497.64,504.60,138.32826
2026-07-24 00:00:00,504.60,510.88,483.67,488.70,258.71571
2026-07-25 00:00:00,488.89,489.24,473.10,485.16,217.06487
2026-07-26 00:00:00,486.11,509.08,485.13,509.06,177.17347
2026-07-27 00:00:00,508.30,508.65,475.43,476.41,236.83364
2026-07-28 00:00:00,477.86,479.66,456.29,465.43,398.90764
2026-07-29 00:00:00,466.18,471.48,452.95,468.08,320.83855
2026-07-30 00:00:00,468.51,478.01,464.83,470.31,280.12206
2026-07-31 00:00:00,470.46,474.11,452.99,458.19,481.64008
2026-08-01 00:00:00,458.50,472.98,458.40,461.40,112.63643
2026-08-02 00:00:00,464.80,495.72,458.28,495.72,544.03650
2026-08-03 00:00:00,495.72,495.72,478.98,482.37,664.10579
2026-08-04 00:00:00,482.92,509.01,478.30,505.54,731.27328
2026-08-05 00:00:00,505.25,524.27,501.81,511.79,912.29711
2026-08-06 00:00:00,511.73,512.17,489.21,503.23,1291.95362
2026-08-07 00:00:00,503.17,516.64,499.20,512.71,817.55344
2026-08-08 00:00:00,511.31,513.01,497.06,507.17,324.41726
2026-08-09 00:00:00,508.33,526.37,505.55,508.31,551.27034
2026-08-10 00:00:00,509.99,516.61,494.68,494.68,879.18504
2026-08-11 00:00:00,494.68,494.68,450.00,480.45,1539.68290
2026-08-12 00:00:00,480.63,494.68,476.35,490.40,625.76392
2026-08-13 00:00:00,490.96,494.68,470.00,491.28,1162.16989
2026-08-14 00:00:00,490.78,494.68,473.85,492.96,1101.75748
2026-08-15 00:00:00,493.30,494.68,486.00,487.67,641.20094
2026-08-16 00:00:00,487.58,494.61,484.42,486.02,183.09331
2026-08-17 00:00:00,486.02,520.00,484.41,517.55,590.35910
2026-08-18 00:00:00,517.55,520.00,505.00,509.14,360.34023
2026-08-19 00:00:00,507.25,578.75,495.00,562.38,1047.47528
2026-08-20 00:00:00,565.32,594.02,549.65,567.56,801.88722
2026-08-21 00:00:00,570.01,750.00,459.80,733.20,1892.99026
2026-08-22 00:00:00,738.60,895.23,695.64,801.76,2385.60562
2026-08-23 00:00:00,806.51,890.00,767.90,853.38,1323.81205
2026-08-24 00:00:00,851.50,869.47,788.00,830.42,2086.75597
2026-08-25 00:00:00,828.73,874.99,675.45,768.23,2810.78055
2026-08-26 00:00:00,773.00,818.31,722.00,817.31,1052.24725
2026-08-27 00:00:00,816.98,835.00,766.45,810.26,969.67610
2026-08-28 00:00:00,809.68,819.57,748.30,800.84,1056.22991
2026-08-29 00:00:00,804.92,846.00,789.95,836.83,303.39903
2026-08-30 00:00:00,839.00,884.88,815.00,835.58,420.15637
2026-08-31 00:00:00,836.35,872.39,793.05,847.70,1297.48387
2026-09-01 00:00:00,851.73,880.80,805.01,831.16,388.03263
2026-09-02 00:00:00,832.16,841.67,785.50,814.00,105.02159
2026-09-03 00:00:00,822.36,989.10,810.16,948.34,1227.90090
2026-09-04 00:00:00,950.30,1043.34,924.88,1024.76,926.39228
2026-09-05 00:00:00,1023.02,1031.32,1002.07,1011.28,372.70280
